sra_accession	ecotype	isMix	isWild	original_ecotype	original_genotype
SRR21665500	6909	1	1	Col-ChP x Ler_mutant-del_chr3_10951178-10951912	wild type
SRR21665502	6909	1	1	Col-ChP x Ler_mutant-del_chr3_10951178-10951912	wild type
SRR21665503	6909	1	1	Col-ChP x Ler_mutant-del_chr3_10951178-10951912	wild type
SRR21665504	6909	1	1	Col-ChP x Ler_mutant-del_chr3_10951178-10951912	wild type
SRR21665507	6909	1	1	Col-ChP x Ler_mutant-del_chr3_10951178-10951912	wild type
SRR21665508	6909	1	1	Col-ChP x Ler_mutant-del_chr3_10951178-10951912	wild type
SRR21665509	6909	1	1	Col-ChP x Ler_mutant-del_chr3_10951178-10951912	wild type
SRR21665513	6906	1	1	Col-ChP x C24 F2	wild type
SRR21665514	6909	1	1	Col-ChP x Ler F2	wild type
SRR21665515	6909	1	1	Col-ChP x Ler F2	wild type
SRR21665516	6906	1	1	Col-ChP x C24 F2	wild type
SRR21665517	6906	1	1	Col-ChP x C24 F2	wild type
SRR21665518	6906	1	1	Col-ChP x C24 F2	wild type
SRR21665520	6906	1	1	Col-ChP x C24 F2	wild type
SRR21665521	6906	1	1	Col-ChP x C24 F2	wild type
SRR21665523	6906	1	1	Col-ChP x C24 F2	wild type
SRR21665524	6906	1	1	Col-ChP x C24 F2	wild type
SRR21665525	6906	1	1	Col-ChP x C24 F2	wild type
SRR21665527	6906	1	1	Col-ChP x C24 F2	wild type
SRR21665530	6906	1	1	Col-ChP x C24 F2	wild type
SRR21665531	6909	1	1	Col-ChP x Ler F2	wild type
SRR21665532	6909	1	1	Col-ChP x Ler F2	wild type
SRR21665533	6909	1	1	Col-ChP x Ler F2	wild type
SRR21665534	6909	1	1	Col-ChP x Ler F2	wild type
SRR21665535	6909	1	1	Col-ChP x Ler F2	wild type
SRR21665536	6909	1	1	Col-ChP x Ler F2	wild type
SRR21665537	6909	1	1	Col-ChP x Ler F2	wild type
SRR21665538	6909	1	1	Col-ChP x Ler F2	wild type
SRR21665539	6909	1	1	Col-ChP x Ler F2	wild type
SRR21665540	6909	1	1	Col-ChP x Ler F2	wild type
SRR21665542	6909	1	1	Col-ChP x Ler F2	wild type
SRR21665543	6909	1	1	Col-ChP x Ler F2	wild type
SRR21665545	6909	1	1	Col-ChP x Ler F2	wild type
SRR21665547	6909	1	1	Col-ChP x Ler F2	wild type
SRR21665548	6909	1	1	Col-ChP x Ler F2	wild type
SRR21665549	6909	1	1	Col-ChP x Ler F2	wild type
SRR21665552	6909	1	1	Col-ChP x Ler F2	wild type
SRR21665553	6909	1	1	Col-ChP x Ler F2	wild type
SRR21665558	6909	1	1	Col-ChP x Ler F2	wild type
SRR21665559	6909	1	1	Col-ChP x Ler F2	wild type
SRR21665560	6909	1	1	Col-ChP x Ler F2	wild type
SRR21665561	6909	1	0	Col-ChP_msh2 x Ler_msh2	msh2 mutant
SRR21665562	6909	1	0	Col-ChP_msh2 x Ler_msh2	msh2 mutant
SRR21665565	6909	1	0	Col-ChP_msh2 x Ler_msh2	msh2 mutant
SRR21665566	6909	1	0	Col-ChP_msh2 x Ler_msh2	msh2 mutant
SRR21665567	6909	1	0	Col-ChP_msh2 x Ler_msh2	msh2 mutant
SRR21665568	6909	1	0	Col-ChP_msh2 x Ler_msh2	msh2 mutant
SRR21665569	6909	1	1	Col-ChP x Ler F2	wild type
SRR21665570	6909	1	0	Col-ChP_msh2 x Ler_msh2	msh2 mutant
SRR21665572	6909	1	0	Col-ChP_msh2 x Ler_msh2	msh2 mutant
SRR21665573	6909	1	0	Col-ChP_msh2 x Ler_msh2	msh2 mutant
SRR21665574	6909	1	0	Col-ChP_msh2 x Ler_msh2	msh2 mutant
SRR21665575	6909	1	0	Col-ChP_msh2 x Ler_msh2	msh2 mutant
SRR21665577	6909	1	0	Col-ChP_msh2 x Ler_msh2	msh2 mutant
SRR21665578	6909	1	0	Col-ChP_msh2 x Ler_msh2	msh2 mutant
SRR21665580	6909	1	0	Col-ChP_msh2 x Ler_msh2	msh2 mutant
SRR21665581	6909	1	0	Col-ChP_msh2 x Ler_msh2	msh2 mutant
SRR21665583	6909	1	0	Col-ChP_msh2 x Ler_msh2	msh2 mutant
SRR21665585	6909	1	0	Col-ChP_msh2 x Ler_msh2	msh2 mutant
SRR21665586	6909	1	0	Col-ChP_msh2 x Ler_msh2	msh2 mutant
SRR21665589	6909	1	0	Col-ChP_msh2 x Ler_msh2	msh2 mutant
SRR21665592	6909	1	0	Col-ChP_msh2 x Ler_msh2	msh2 mutant
SRR21665594	6909	1	0	Col-ChP_msh2 x Ler_msh2	msh2 mutant
SRR21665596	6909	1	1	Col-ChP x Ler F2	wild type
SRR21665597	6909	1	0	Col-ChP_msh2 x Ler_msh2	msh2 mutant
SRR21665598	6909	1	0	Col-ChP_msh2 x Ler_msh2	msh2 mutant
SRR21665604	6909	1	0	Col-ChP_msh2 x Ler_msh2	msh2 mutant
SRR21665605	6909	1	0	Col-ChP_msh2 x Ler_msh2	msh2 mutant
SRR21665606	6909	1	0	Col-ChP_msh2 x Ler_msh2	msh2 mutant
SRR21665607	6909	1	1	Col-ChP x Ler F2	wild type
SRR21665608	6909	1	0	Col-ChP_msh2 x Ler_msh2	msh2 mutant
SRR21665609	6909	1	1	Col-ChP x Ler_mutant-del_chr3_10951178-10951912	wild type
SRR21665611	6909	1	1	Col-ChP x Ler_mutant-del_chr3_10951178-10951912	wild type
SRR21665613	6909	1	1	Col-ChP x Ler_mutant-del_chr3_10951178-10951912	wild type
SRR21665616	6909	1	1	Col-ChP x Ler_mutant-del_chr3_10951178-10951912	wild type
SRR21665617	6909	1	1	Col-ChP x Ler_mutant-del_chr3_10951178-10951912	wild type
SRR21665618	6909	1	1	Col-ChP x Ler F2	wild type
SRR21665619	6909	1	1	Col-ChP x Ler_mutant-del_chr3_10951178-10951912	wild type
SRR21665620	6909	1	1	Col-ChP x Ler_mutant-del_chr3_10951178-10951912	wild type
SRR21665621	6909	1	1	Col-ChP x Ler_mutant-del_chr3_10951178-10951912	wild type
SRR21665623	6909	1	1	Col-ChP x Ler_mutant-del_chr3_10951178-10951912	wild type
SRR21665624	6909	1	1	Col-ChP x Ler_mutant-del_chr3_10951178-10951912	wild type
SRR21665625	6909	1	1	Col-ChP x Ler_mutant-del_chr3_10951178-10951912	wild type
SRR21665628	6909	1	1	Col-ChP x Ler_mutant-del_chr3_10951178-10951912	wild type
SRR21665629	6909	1	1	Col-ChP x Ler_mutant-del_chr3_10951178-10951912	wild type
SRR21665630	6909	1	1	Col-ChP x Ler_mutant-del_chr3_10951178-10951912	wild type
SRR21665632	6909	1	1	Col-ChP x Ler_mutant-del_chr3_10951178-10951912	wild type
SRR21665633	6909	1	1	Col-ChP x Ler_mutant-del_chr3_10951178-10951912	wild type
SRR21665634	6909	1	1	Col-ChP x Ler_mutant-del_chr3_10951178-10951912	wild type
SRR21665635	6909	1	1	Col-ChP x Ler_mutant-del_chr3_10951178-10951912	wild type
SRR21665637	6909	1	1	Col-ChP x Ler_mutant-del_chr3_10951178-10951912	wild type
SRR21665638	6909	1	1	Col-ChP x Ler_mutant-del_chr3_10951178-10951912	wild type
SRR21665639	6909	1	1	Col-ChP x Ler_mutant-del_chr3_10951178-10951912	wild type
SRR21665640	6909	1	1	Col-ChP x Ler_mutant-del_chr3_10951178-10951912	wild type
SRR21665641	6909	1	1	Col-ChP x Ler_mutant-del_chr3_10951178-10951912	wild type
SRR21665642	6909	1	1	Col-ChP x Ler F2	wild type
SRR21665643	6909	1	1	Col-ChP x Ler_mutant-del_chr3_10951178-10951912	wild type
SRR21665645	6909	1	1	Col-ChP x Ler_mutant-del_chr3_10951178-10951912	wild type
SRR21665646	6909	1	1	Col-ChP x Ler_mutant-del_chr3_10951178-10951912	wild type
SRR21665647	6909	1	1	Col-ChP x Ler_mutant-del_chr3_10951178-10951912	wild type
SRR21665648	6909	1	1	Col-ChP x Ler_mutant-del_chr3_10951178-10951912	wild type
SRR21665649	6909	1	1	Col-ChP x Ler_mutant-del_chr3_10951178-10951912	wild type
SRR21665650	6909	1	1	Col-ChP x Ler_mutant-del_chr3_10951178-10951912	wild type
SRR21665651	6909	1	1	Col-ChP x Ler_mutant-del_chr3_10951178-10951912	wild type
SRR21665653	6906	1	1	Col-ChP x C24 F2	wild type
SRR21665654	6906	1	1	Col-ChP x C24 F2	wild type
SRR21665656	6909	1	1	Col-ChP x Ler F2	wild type
SRR21665657	6906	1	1	Col-ChP x C24 F2	wild type
SRR21665658	6906	1	1	Col-ChP x C24 F2	wild type
SRR21665659	6906	1	1	Col-ChP x C24 F2	wild type
SRR21665660	6906	1	1	Col-ChP x C24 F2	wild type
SRR21665661	6906	1	1	Col-ChP x C24 F2	wild type
SRR21665663	6906	1	1	Col-ChP x C24 F2	wild type
SRR21665664	6906	1	1	Col-ChP x C24 F2	wild type
SRR21665665	6906	1	1	Col-ChP x C24 F2	wild type
SRR21665667	6909	1	1	Col-ChP x Ler F2	wild type
SRR21665668	6906	1	1	Col-ChP x C24 F2	wild type
SRR21665672	6906	1	1	Col-ChP x C24 F2	wild type
SRR21665673	6906	1	1	Col-ChP x C24 F2	wild type
SRR21665674	6906	1	1	Col-ChP x C24 F2	wild type
SRR21665675	6906	1	1	Col-ChP x C24 F2	wild type
SRR21665676	6906	1	1	Col-ChP x C24 F2	wild type
SRR21665678	6906	1	1	Col-ChP x C24 F2	wild type
SRR21665679	6909	1	1	Col-ChP x Ler F2	wild type
SRR21665680	6906	1	1	Col-ChP x C24 F2	wild type
SRR21665682	6906	1	1	Col-ChP x C24 F2	wild type
SRR21665684	6906	1	1	Col-ChP x C24 F2	wild type
SRR21665685	6909	1	1	Col-ChP x Ler F2	wild type
SRR21665688	6906	1	1	Col-ChP x C24 F2	wild type
SRR21665690	6906	1	1	Col-ChP x C24 F2	wild type
SRR21665691	6906	1	1	Col-ChP x C24 F2	wild type
SRR21665692	6906	1	1	Col-ChP x C24 F2	wild type
SRR21665693	6906	1	1	Col-ChP x C24 F2	wild type
SRR21665695	6906	1	1	Col-ChP x C24 F2	wild type
SRR21665696	6909	1	1	Col-ChP x Ler F2	wild type
SRR21665699	6906	1	1	Col-ChP x C24 F2	wild type
SRR21665701	6906	1	1	Col-ChP x C24 F2	wild type
SRR21665702	6906	1	1	Col-ChP x C24 F2	wild type
SRR21665703	6906	1	1	Col-ChP x C24 F2	wild type
SRR21665705	6906	1	1	Col-ChP x C24 F2	wild type
SRR21665707	6906	1	1	Col-ChP x C24 F2	wild type
SRR21665708	6906	1	1	Col-ChP x C24 F2	wild type
SRR21665709	6909	1	1	Col-ChP x Ler F2	wild type
SRR21665710	6906	1	1	Col-ChP x C24 F2	wild type
SRR21665712	6906	1	1	Col-ChP x C24 F2	wild type
SRR21665713	6906	1	1	Col-ChP x C24 F2	wild type
SRR21665715	6906	1	1	Col-ChP x C24 F2	wild type
SRR21665716	6906	1	1	Col-ChP x C24 F2	wild type
SRR21665717	6906	1	1	Col-ChP x C24 F2	wild type
SRR21665718	6906	1	1	Col-ChP x C24 F2	wild type
SRR21665719	6906	1	1	Col-ChP x C24 F2	wild type
SRR21665720	6906	1	1	Col-ChP x C24 F2	wild type
SRR21665721	6906	1	1	Col-ChP x C24 F2	wild type
SRR21665722	6906	1	1	Col-ChP x C24 F2	wild type
SRR21665724	6906	1	1	Col-ChP x C24 F2	wild type
SRR21665726	6909	1	1	Col-ChP x Ler F2	wild type
SRR21665728	6906	1	1	Col-ChP x C24 F2	wild type
SRR21665729	6906	1	1	Col-ChP x C24 F2	wild type
SRR21665730	6906	1	1	Col-ChP x C24 F2	wild type
SRR21665732	6906	1	1	Col-ChP x C24 F2	wild type
SRR21665733	6909	1	1	Col-ChP x Ler F2	wild type
SRR21665734	6909	1	1	Col-ChP x Ler F2	wild type
SRR21665737	6909	1	1	Col-ChP x Ler F2	wild type
SRR21665739	6909	1	1	Col-ChP x Ler F2	wild type
SRR21665740	6909	1	1	Col-ChP x Ler F2	wild type
SRR21665741	6909	1	1	Col-ChP x Ler F2	wild type
SRR21665743	6909	1	1	Col-ChP x Ler F2	wild type
SRR21665744	6909	1	1	Col-ChP x Ler F2	wild type
SRR21665745	6909	1	1	Col-ChP x Ler F2	wild type
SRR21665746	6909	1	1	Col-ChP x Ler F2	wild type
SRR21665749	6909	1	1	Col-ChP x Ler F2	wild type
SRR21665752	6909	1	1	Col-ChP x Ler F2	wild type
SRR21665754	6909	1	1	Col-ChP x Ler F2	wild type
SRR21665755	6909	1	1	Col-ChP x Ler F2	wild type
SRR21665757	6909	1	1	Col-ChP x Ler F2	wild type
SRR21665760	6909	1	1	Col-ChP x Ler F2	wild type
SRR21665761	6909	1	1	Col-ChP x Ler F2	wild type
SRR21665762	6909	1	1	Col-ChP x Ler F2	wild type
SRR21665763	6909	1	1	Col-ChP x Ler F2	wild type
SRR21665765	6909	1	1	Col-ChP x Ler F2	wild type
SRR21665766	6909	1	1	Col-ChP x Ler F2	wild type
SRR21665767	6909	1	1	Col-ChP x Ler F2	wild type
SRR21665769	6909	1	1	Col-ChP x Ler F2	wild type
SRR21665771	6909	1	1	Col-ChP x Ler F2	wild type
SRR21665772	6909	1	1	Col-ChP x Ler F2	wild type
SRR21665773	6909	1	1	Col-ChP x Ler F2	wild type
SRR21665774	6909	1	1	Col-ChP x Ler F2	wild type
SRR21665776	6909	1	1	Col-ChP x Ler F2	wild type
SRR21665777	6909	1	1	Col-ChP x Ler F2	wild type
SRR21665778	6909	1	1	Col-ChP x Ler F2	wild type
SRR21665779	6909	1	1	Col-ChP x Ler F2	wild type
SRR21665780	6909	1	1	Col-ChP x Ler F2	wild type
SRR21665781	6909	1	1	Col-ChP x Ler F2	wild type
SRR21665784	6909	1	1	Col-ChP x Ler F2	wild type
SRR21665786	6909	1	1	Col-ChP x Ler F2	wild type
SRR21665787	6909	1	1	Col-ChP x Ler F2	wild type
SRR21665789	6909	1	1	Col-ChP x Ler F2	wild type
SRR21665790	6909	1	1	Col-ChP x Ler F2	wild type
SRR21665792	6909	1	1	Col-ChP x Ler F2	wild type
SRR21665793	6909	1	1	Col-ChP x Ler F2	wild type
SRR21665794	6909	1	1	Col-ChP x Ler F2	wild type
SRR21665795	6909	1	1	Col-ChP x Ler F2	wild type
SRR21665796	6909	1	1	Col-ChP x Ler F2	wild type
SRR21665797	6909	1	1	Col-ChP x Ler F2	wild type
SRR21665800	6909	1	1	Col-ChP x Ler F2	wild type
SRR21665802	6909	1	1	Col-ChP x Ler F2	wild type
SRR21665807	6909	1	1	Col-ChP x Ler F2	wild type
SRR21665810	6909	1	1	Col-ChP x Ler F2	wild type
SRR21665811	6909	1	1	Col-ChP x Ler F2	wild type
SRR21665814	6909	1	1	Col-ChP x Ler F2	wild type
SRR21665815	6909	1	1	Col-ChP x Ler F2	wild type
SRR21665816	6909	1	1	Col-ChP x Ler F2	wild type
SRR21665817	6909	1	1	Col-ChP x Ler F2	wild type
SRR21665818	6909	1	1	Col-ChP x Ler F2	wild type
SRR21665819	6909	1	1	Col-ChP x Ler F2	wild type
SRR21665821	6909	1	1	Col-ChP x Ler F2	wild type
SRR21665823	6909	1	1	Col-ChP x Ler F2	wild type
SRR21665824	6909	1	1	Col-ChP x Ler F2	wild type
SRR21665825	6909	1	1	Col-ChP x Ler F2	wild type
SRR21665827	6909	1	1	Col-ChP x Ler F2	wild type
SRR21665828	6909	1	1	Col-ChP x Ler F2	wild type
SRR21665830	6909	1	1	Col-ChP x Ler F2	wild type
SRR21665834	6909	1	1	Col-ChP x Ler F2	wild type
SRR21665836	6909	1	1	Col-ChP x Ler F2	wild type
SRR21665838	6909	1	1	Col-ChP x Ler F2	wild type
SRR21665840	6909	1	1	Col-ChP x Ler F2	wild type
SRR21665841	6909	1	0	Col-ChP_msh2 x Ler_msh2	msh2 mutant
SRR21665843	6909	1	0	Col-ChP_msh2 x Ler_msh2	msh2 mutant
SRR21665846	6909	1	0	Col-ChP_msh2 x Ler_msh2	msh2 mutant
SRR21665847	6909	1	0	Col-ChP_msh2 x Ler_msh2	msh2 mutant
SRR21665850	6909	1	0	Col-ChP_msh2 x Ler_msh2	msh2 mutant
SRR21665851	6909	1	0	Col-ChP_msh2 x Ler_msh2	msh2 mutant
SRR21665852	6909	1	0	Col-ChP_msh2 x Ler_msh2	msh2 mutant
SRR21665853	6909	1	0	Col-ChP_msh2 x Ler_msh2	msh2 mutant
SRR21665854	6909	1	1	Col-ChP x Ler F2	wild type
SRR21665855	6909	1	0	Col-ChP_msh2 x Ler_msh2	msh2 mutant
SRR21665856	6909	1	0	Col-ChP_msh2 x Ler_msh2	msh2 mutant
SRR21665857	6909	1	0	Col-ChP_msh2 x Ler_msh2	msh2 mutant
SRR21665858	6909	1	0	Col-ChP_msh2 x Ler_msh2	msh2 mutant
SRR21665861	6909	1	0	Col-ChP_msh2 x Ler_msh2	msh2 mutant
SRR21665862	6909	1	0	Col-ChP_msh2 x Ler_msh2	msh2 mutant
SRR21665863	6909	1	0	Col-ChP_msh2 x Ler_msh2	msh2 mutant
SRR21665864	6909	1	0	Col-ChP_msh2 x Ler_msh2	msh2 mutant
SRR21665866	6909	1	1	Col-ChP x Ler F2	wild type
SRR21665867	6909	1	0	Col-ChP_msh2 x Ler_msh2	msh2 mutant
SRR21665868	6909	1	0	Col-ChP_msh2 x Ler_msh2	msh2 mutant
SRR21665869	6909	1	0	Col-ChP_msh2 x Ler_msh2	msh2 mutant
SRR21665870	6909	1	0	Col-ChP_msh2 x Ler_msh2	msh2 mutant
SRR21665871	6909	1	0	Col-ChP_msh2 x Ler_msh2	msh2 mutant
SRR21665874	6909	1	0	Col-ChP_msh2 x Ler_msh2	msh2 mutant
SRR21665875	6909	1	0	Col-ChP_msh2 x Ler_msh2	msh2 mutant
SRR21665876	6909	1	0	Col-ChP_msh2 x Ler_msh2	msh2 mutant
SRR21665877	6909	1	0	Col-ChP_msh2 x Ler_msh2	msh2 mutant
SRR21665880	6909	1	0	Col-ChP_msh2 x Ler_msh2	msh2 mutant
SRR21665881	6909	1	0	Col-ChP_msh2 x Ler_msh2	msh2 mutant
SRR21665882	6909	1	0	Col-ChP_msh2 x Ler_msh2	msh2 mutant
SRR21665883	6909	1	0	Col-ChP_msh2 x Ler_msh2	msh2 mutant
SRR21665884	6909	1	0	Col-ChP_msh2 x Ler_msh2	msh2 mutant
SRR21665885	6909	1	0	Col-ChP_msh2 x Ler_msh2	msh2 mutant
SRR21665886	6909	1	1	Col-ChP x Ler F2	wild type
SRR21665887	6909	1	0	Col-ChP_msh2 x Ler_msh2	msh2 mutant
SRR21665888	6909	1	0	Col-ChP_msh2 x Ler_msh2	msh2 mutant
SRR21665889	6909	1	0	Col-ChP_msh2 x Ler_msh2	msh2 mutant
SRR21665890	6909	1	0	Col-ChP_msh2 x Ler_msh2	msh2 mutant
SRR21665891	6909	1	0	Col-ChP_msh2 x Ler_msh2	msh2 mutant
SRR21665893	6909	1	0	Col-ChP_msh2 x Ler_msh2	msh2 mutant
SRR21665895	6909	1	0	Col-ChP_msh2 x Ler_msh2	msh2 mutant
SRR21665896	6909	1	0	Col-ChP_msh2 x Ler_msh2	msh2 mutant
SRR21665897	6909	1	1	Col-ChP x Ler F2	wild type
SRR21665899	6909	1	0	Col-ChP_msh2 x Ler_msh2	msh2 mutant
SRR21665900	6909	1	0	Col-ChP_msh2 x Ler_msh2	msh2 mutant
SRR21665901	6909	1	0	Col-ChP_msh2 x Ler_msh2	msh2 mutant
SRR21665902	6909	1	0	Col-ChP_msh2 x Ler_msh2	msh2 mutant
SRR21665905	6909	1	0	Col-ChP_msh2 x Ler_msh2	msh2 mutant
SRR21665906	6909	1	0	Col-ChP_msh2 x Ler_msh2	msh2 mutant
SRR21665907	6909	1	0	Col-ChP_msh2 x Ler_msh2	msh2 mutant
SRR21665909	6909	1	1	Col-ChP x Ler F2	wild type
SRR21665910	6909	1	0	Col-ChP_msh2 x Ler_msh2	msh2 mutant
SRR21665913	6909	1	0	Col-ChP_msh2 x Ler_msh2	msh2 mutant
SRR21665914	6909	1	0	Col-ChP_msh2 x Ler_msh2	msh2 mutant
SRR21665915	6909	1	1	Col-ChP x Ler F2	wild type
SRR21665918	6909	1	0	Col-ChP_msh2 x Ler_msh2	msh2 mutant
SRR21665919	6909	1	0	Col-ChP_msh2 x Ler_msh2	msh2 mutant
SRR21665920	6909	1	0	Col-ChP_msh2 x Ler_msh2	msh2 mutant
SRR21665921	6909	1	0	Col-ChP_msh2 x Ler_msh2	msh2 mutant
SRR21665923	6909	1	0	Col-ChP_msh2 x Ler_msh2	msh2 mutant
SRR21665924	6909	1	0	Col-ChP_msh2 x Ler_msh2	msh2 mutant
SRR21665925	6909	1	0	Col-ChP_msh2 x Ler_msh2	msh2 mutant
SRR21665926	6909	1	1	Col-ChP x Ler F2	wild type
SRR21665929	6909	1	0	Col-ChP_msh2 x Ler_msh2	msh2 mutant
SRR21665930	6909	1	0	Col-ChP_msh2 x Ler_msh2	msh2 mutant
SRR21665931	6909	1	1	Col-ChP x Ler_mutant-del_chr3_10951178-10951912	wild type
SRR21665932	6909	1	1	Col-ChP x Ler_mutant-del_chr3_10951178-10951912	wild type
SRR21665933	6909	1	1	Col-ChP x Ler_mutant-del_chr3_10951178-10951912	wild type
SRR21665934	6909	1	1	Col-ChP x Ler F2	wild type
SRR21665935	6909	1	1	Col-ChP x Ler_mutant-del_chr3_10951178-10951912	wild type
SRR21665936	6909	1	1	Col-ChP x Ler_mutant-del_chr3_10951178-10951912	wild type
SRR21665937	6909	1	1	Col-ChP x Ler_mutant-del_chr3_10951178-10951912	wild type
SRR21665938	6909	1	1	Col-ChP x Ler_mutant-del_chr3_10951178-10951912	wild type
SRR21665941	6909	1	1	Col-ChP x Ler_mutant-del_chr3_10951178-10951912	wild type
SRR21665942	6909	1	1	Col-ChP x Ler_mutant-del_chr3_10951178-10951912	wild type
SRR21665943	6909	1	1	Col-ChP x Ler_mutant-del_chr3_10951178-10951912	wild type
SRR21665945	6909	1	1	Col-ChP x Ler_mutant-del_chr3_10951178-10951912	wild type
SRR21665948	6909	1	1	Col-ChP x Ler_mutant-del_chr3_10951178-10951912	wild type
SRR21665949	6909	1	1	Col-ChP x Ler_mutant-del_chr3_10951178-10951912	wild type
SRR21665950	6909	1	1	Col-ChP x Ler_mutant-del_chr3_10951178-10951912	wild type
SRR21665951	6909	1	1	Col-ChP x Ler_mutant-del_chr3_10951178-10951912	wild type
SRR21665952	6909	1	1	Col-ChP x Ler_mutant-del_chr3_10951178-10951912	wild type
SRR21665953	6909	1	1	Col-ChP x Ler F2	wild type
SRR21665954	6909	1	1	Col-ChP x Ler_mutant-del_chr3_10951178-10951912	wild type
SRR21665956	6909	1	1	Col-ChP x Ler_mutant-del_chr3_10951178-10951912	wild type
SRR21665957	6909	1	1	Col-ChP x Ler_mutant-del_chr3_10951178-10951912	wild type
SRR21665958	6909	1	1	Col-ChP x Ler_mutant-del_chr3_10951178-10951912	wild type
SRR21665961	6909	1	1	Col-ChP x Ler_mutant-del_chr3_10951178-10951912	wild type
SRR21665962	6909	1	1	Col-ChP x Ler_mutant-del_chr3_10951178-10951912	wild type
SRR21665964	6909	1	1	Col-ChP x Ler_mutant-del_chr3_10951178-10951912	wild type
SRR21665966	6909	1	1	Col-ChP x Ler F2	wild type
SRR21665968	6909	1	1	Col-ChP x Ler_mutant-del_chr3_10951178-10951912	wild type
SRR21665969	6909	1	1	Col-ChP x Ler_mutant-del_chr3_10951178-10951912	wild type
SRR21665970	6909	1	1	Col-ChP x Ler_mutant-del_chr3_10951178-10951912	wild type
SRR21665971	6909	1	1	Col-ChP x Ler_mutant-del_chr3_10951178-10951912	wild type
SRR21665972	6909	1	1	Col-ChP x Ler_mutant-del_chr3_10951178-10951912	wild type
SRR21665973	6909	1	1	Col-ChP x Ler_mutant-del_chr3_10951178-10951912	wild type
SRR21665974	6909	1	1	Col-ChP x Ler_mutant-del_chr3_10951178-10951912	wild type
SRR21665976	6909	1	1	Col-ChP x Ler F2	wild type
SRR21665977	6909	1	1	Col-ChP x Ler_mutant-del_chr3_10951178-10951912	wild type
SRR21665979	6909	1	1	Col-ChP x Ler_mutant-del_chr3_10951178-10951912	wild type
SRR21665980	6909	1	1	Col-ChP x Ler_mutant-del_chr3_10951178-10951912	wild type
SRR21665981	6909	1	1	Col-ChP x Ler_mutant-del_chr3_10951178-10951912	wild type
SRR21665983	6909	1	1	Col-ChP x Ler_mutant-del_chr3_10951178-10951912	wild type
SRR21665984	6909	1	1	Col-ChP x Ler_mutant-del_chr3_10951178-10951912	wild type
SRR21665986	6909	1	1	Col-ChP x Ler_mutant-del_chr3_10951178-10951912	wild type
SRR21665989	6909	1	1	Col-ChP x Ler_mutant-del_chr3_10951178-10951912	wild type
SRR21665990	6906	1	1	Col-ChP x C24 F2	wild type
SRR21665992	6906	1	1	Col-ChP x C24 F2	wild type
SRR21665993	6906	1	1	Col-ChP x C24 F2	wild type
SRR21665995	6906	1	1	Col-ChP x C24 F2	wild type
SRR21665997	6906	1	1	Col-ChP x C24 F2	wild type
SRR21665998	6906	1	1	Col-ChP x C24 F2	wild type
SRR21665999	6906	1	1	Col-ChP x C24 F2	wild type
SRR21666000	6906	1	1	Col-ChP x C24 F2	wild type
SRR21666003	6906	1	1	Col-ChP x C24 F2	wild type
SRR21666005	6906	1	1	Col-ChP x C24 F2	wild type
SRR21666007	6906	1	1	Col-ChP x C24 F2	wild type
SRR21666008	6906	1	1	Col-ChP x C24 F2	wild type
SRR21666009	6906	1	1	Col-ChP x C24 F2	wild type
SRR21666010	6906	1	1	Col-ChP x C24 F2	wild type
SRR21666011	6909	1	1	Col-ChP x Ler F2	wild type
SRR21666012	6906	1	1	Col-ChP x C24 F2	wild type
SRR21666015	6906	1	1	Col-ChP x C24 F2	wild type
SRR21666016	6906	1	1	Col-ChP x C24 F2	wild type
SRR21666017	6906	1	1	Col-ChP x C24 F2	wild type
SRR21666019	6906	1	1	Col-ChP x C24 F2	wild type
SRR21666020	6906	1	1	Col-ChP x C24 F2	wild type
SRR21666022	6909	1	1	Col-ChP x Ler F2	wild type
SRR21666026	6909	1	1	Col-ChP x Ler F2	wild type
SRR21666027	6909	1	1	Col-ChP x Ler F2	wild type
SRR21666029	6909	1	1	Col-ChP x Ler F2	wild type
SRR21666031	6909	1	0	Col-ChP_msh2 x Ler_msh2	msh2 mutant
SRR21674166	6909	1	0	Col-BT_msh2 x Ler_msh2	msh2 mutant
SRR21674167	6909	1	0	Col-BT_msh2 x Ler_msh2	msh2 mutant
SRR21674168	6909	1	1	Col-BT x Ler	wild type
SRR21674169	6909	1	0	Col-BT_msh2 x Ler_msh2	msh2 mutant
SRR21674170	6909	1	0	Col-BT_msh2 x Ler_msh2	msh2 mutant
SRR21674171	6909	1	0	Col-BT_msh2 x Ler_msh2	msh2 mutant
SRR21674172	6909	1	0	Col-BT_msh2 x Ler_msh2	msh2 mutant
SRR21674174	6909	1	0	Col-BT_msh2 x Ler_msh2	msh2 mutant
SRR21674175	6909	1	0	Col-BT_msh2 x Ler_msh2	msh2 mutant
SRR21674178	6909	1	0	Col-BT_msh2 x Ler_msh2	msh2 mutant
SRR21674179	6909	1	0	Col-BT_msh2 x Ler_msh2	msh2 mutant
SRR21674181	6909	1	0	Col-BT_msh2 x Ler_msh2	msh2 mutant
SRR21674182	6909	1	0	Col-BT_msh2 x Ler_msh2	msh2 mutant
SRR21674183	6909	1	0	Col-BT_msh2 x Ler_msh2	msh2 mutant
SRR21674184	6909	1	0	Col-BT_msh2 x Ler_msh2	msh2 mutant
SRR21674186	6909	1	0	Col-BT_msh2 x Ler_msh2	msh2 mutant
